Application order,Daytime/evening attendance,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Other,Single,Married,Divorced,Father: Other,Father: Student,Father: Executives/Managers,Father: Scientific Specialists,Father: Technicians,Father: Admin Staff,Father: Services/Sellers,Father: Agriculture/Fisheries,Father: Skilled Industry,Father: Machine Operators,Father: Unskilled Workers,Father: Armed Forces,Mother: Other,Mother: Scientific Specialists,Mother: Technicians,Mother: Admin Staff,Mother: Services/Sellers,Mother: Skilled Industry,Mother: Unskilled Workers,Application mode: Other,Application mode: 1,Application mode: 7,Application mode: 17,Application mode: 18,Application mode: 39,Application mode: 42,Application mode: 43,Application mode: 44,Application mode: 51,Is_foreign,Course: 33,Course: 171,Course: 8014,Course: 9003,Course: 9070,Course: 9085,Course: 9119,Course: 9130,Course: 9147,Course: 9238,Course: 9254,Course: 9500,Course: 9556,Course: 9670,Course: 9773 ,Course: 9853,Course: 9991,Previous qualification: Others,Previous qualification: Secondary education,Previous qualification: Higher education,Previous qualification: Basic education 3rd cycle,Previous qualification: Technological specialization course,Mother's qualification: Others,Mother's qualification: Secondary education,Mother's qualification: Higher education,Mother's qualification: Basic education 3rd cycle,Mother's qualification: Basic education 1st cycle ,Mother's qualification: Basic Education 2nd Cycle,Father's qualification: Others,Father's qualification: Secondary education,Father's qualification: Higher education,Father's qualification: Basic education 3rd cycle,Father's qualification: Basic education 1st cycle ,Father's qualification: Basic Education 2nd Cycle,Target
1,1,147.97247626473788,133.31100949410484,1,0,1,0,0,19,0,5,9,2,13.09480155635922,0,0,5,10,5,11.464831750982524,0,10.8,1.4,1.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675841245087376,0.324158754912624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324158754912624,0.0,0.675841245087376,0.0,0.675841245087376,0.0,0.324158754912624,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.675841245087376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324158754912624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.675841245087376,0.324158754912624,0.0,1
1,1,130.0,110.0,0,0,1,0,0,24,0,6,11,4,11.480905655593176,0,0,6,12,2,11.333333333333334,0,13.942143469424412,0.4328150900338581,0.3815878823318096,0.0,1.0,0.0,0.0,0.5572830332204729,0.0,0.0,0.0,0.0,0.0,0.0,0.4427169667795271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4427169667795271,0.0,0.5572830332204729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5572830332204729,0.4427169667795271,0.0,0.0,0.5572830332204729,0.0,0.0,0.4427169667795271,0.0,1
1,0,131.3819518351894,132.36996278597636,0,0,0,1,0,27,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.179528188950398,2.065050902507325,1.7420730175013603,0.0,0.44579091457722897,0.0,0.554209085422771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44579091457722897,0.554209085422771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.44579091457722897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554209085422771,0.44579091457722897,0.554209085422771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554209085422771,0.44579091457722897,0.0,0.0,0.0,0.44579091457722897,0.554209085422771,0.0,1
1,0,123.72451685139862,128.3245168513986,1,0,1,0,0,21,0,5,5,4,11.95408614189977,0,0,4,4,3,11.54591385810023,0,8.481546075524422,2.2694202216783417,0.7111860710139624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754831486013819,0.7245168513986181,0.0,0.2754831486013819,0.7245168513986181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2754831486013819,0.0,0.0,0.0,0.0,0.0,0.7245168513986181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2754831486013819,0.0,0.0,0.7245168513986181,0.0,0.2754831486013819,0.0,0.7245168513986181,0.0,0.0,1
1,1,133.1,119.3379706202374,0,0,1,0,0,25,0,6,7,6,11.189343564864,0,0,6,10,4,11.798191875226792,0,9.447463275296748,-0.7794325807047429,-3.04231843943099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01582109176558244,0.0,0.9841789082344176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841789082344176,0.01582109176558244,0.0,0.0,0.0,0.0,0.0,0.9841789082344176,0.01582109176558244,0.0,0.0,0.0,0.0,0.01582109176558244,0.0,0.0,0.9841789082344176,0.0,0.0,0.0,0.0,0.0,0.9841789082344176,0.01582109176558244,1
5,1,121.31781995105156,113.51549294370929,1,0,1,0,0,18,0,6,8,5,13.046627866600293,0,0,7,11,5,12.095672587208417,0,10.349601946156715,0.8728720195793764,2.5282241364665885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589099755257795,0.0,0.0,0.34109002447422054,0.0,0.0,0.6589099755257795,0.34109002447422054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589099755257795,0.0,0.34109002447422054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6589099755257795,0.34109002447422054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2,1,113.0,107.27309493998347,1,0,1,0,0,20,0,5,11,3,10.884341038907227,0,0,5,9,4,11.47661617860096,0,12.164319174255002,0.5181292942880767,1.8316973768625764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187070571192328,0.0,0.18129294288076725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187070571192328,0.0,0.0,0.18129294288076725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18129294288076725,0.0,0.8187070571192328,1
2,1,112.4128776408535,110.1938434639175,1,0,1,1,1,20,0,6,6,6,11.867739803404458,0,0,6,6,6,12.367739803404458,0,7.6,2.6,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3967805897866278,0.0,0.6032194102133722,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3967805897866278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6032194102133722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6032194102133722,0.0,0.0,0.3967805897866278,0.0,0.0,0.0,0.0,0.6032194102133722,0.3967805897866278,0.0,1
1,0,133.1,133.99415930086687,0,0,1,0,0,43,0,6,8,5,13.397663720346747,0,0,6,7,5,12.865109146897831,0,15.736058992928793,1.9569321681114489,-3.0011068031479797,0.0,0.0,0.6627728672445796,0.3372271327554204,0.0,0.0,0.0,0.0,0.0,0.6627728672445796,0.0,0.0,0.0,0.0,0.3372271327554204,0.0,0.0,0.0,0.0,0.0,0.6627728672445796,0.3372271327554204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6627728672445796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3372271327554204,0.0,0.0,0.3372271327554204,0.6627728672445796,0.0,0.0,0.0,0.0,0.0,0.0,0.3372271327554204,0.6627728672445796,0.0,0.0,0.0,0.0,0.3372271327554204,0.6627728672445796,0.0,1
1,0,130.0,133.6315466900857,0,0,1,0,0,24,0,5,8,4,11.754603993608063,0,0,5,8,3,13.740193178906603,0,12.52049710542638,3.48270702235825,-1.3750052856140782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055247923296739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09447520767032613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055247923296739,0.09447520767032613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,1,131.09049090979752,125.7730827266721,1,0,1,0,0,18,0,6,9,5,12.73642636353037,0,0,6,8,5,11.725907423989218,0,9.4,-0.8,-3.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7726227274493825,0.0,0.0,0.22737727255061746,0.0,0.0,0.0,0.0,0.0,0.0,0.7726227274493825,0.0,0.0,0.22737727255061746,0.0,0.7726227274493825,0.0,0.22737727255061746,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7726227274493825,0.0,0.0,0.22737727255061746,0.0,0.0,0.0,0.7726227274493825,0.0,0.22737727255061746,1
1,0,133.1,115.3973431708551,0,0,1,0,0,21,0,5,7,3,11.576154159967006,0,0,5,8,3,12.847691680065989,0,12.62053136582898,2.852334568842453,-0.7755148891438003,0.0,1.0,0.0,0.0,0.0,0.0,0.7351045527632666,0.0,0.0,0.0,0.2648954472367334,0.0,0.0,0.0,0.0,0.0,0.7351045527632666,0.0,0.0,0.2648954472367334,0.0,0.0,0.0,0.0,0.7351045527632666,0.0,0.0,0.0,0.2648954472367334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2648954472367334,0.0,0.0,0.7351045527632666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2648954472367334,0.0,0.0,0.0,0.7351045527632666,0.2648954472367334,0.0,0.0,0.0,0.7351045527632666,0.0,1
1,1,121.06413048742284,113.32905796750515,0,0,1,0,0,19,1,7,15,4,11.381763279175239,0,1,7,16,4,12.622528412135313,0,9.858514431340009,1.3094203249485663,1.4169927237937188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6452898375257169,0.0,0.0,0.0,0.0,0.3547101624742831,0.0,0.6452898375257169,0.0,0.0,0.0,0.0,0.0,0.3547101624742831,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6452898375257169,0.0,0.0,0.3547101624742831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6452898375257169,0.0,0.3547101624742831,0.0,0.0,1
2,1,126.0,125.06807361644098,1,0,1,0,1,18,0,7,8,5,11.963830029127559,0,0,7,8,5,12.311484402885057,0,9.01487245133865,1.7915014563779135,1.0072237620787736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957507281889567,0.0,0.4042492718110433,0.0,0.0,0.0,0.5957507281889567,0.0,0.0,0.0,0.0,0.4042492718110433,0.0,0.0,0.0,0.0,0.4042492718110433,0.0,0.0,0.0,0.5957507281889567,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4042492718110433,0.5957507281889567,0.0,0.0,0.0,0.0,1.0,0.0,1
1,1,133.86225703667407,139.52154428825068,0,0,1,0,0,20,0,6,6,5,13.052175260253076,0,0,6,7,4,12.95207884956822,0,11.441900662462373,1.0389308773649155,1.7600593957019492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011879140389827,0.0,0.0,0.0,0.0,0.0,0.5988120859610173,0.0,0.0,0.0,0.4011879140389827,0.0,0.0,0.5988120859610173,0.4011879140389827,0.5988120859610173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4011879140389827,0.0,0.0,0.0,0.5988120859610173,0.0,1
1,0,119.6330439207952,118.81373851088672,0,0,1,0,0,20,1,5,6,4,12.472463399337334,0,0,5,7,4,13.633043920795199,0,10.828523996055516,3.2963483128747195,-0.9587487200063026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330439207951993,0.0,0.36695607920480067,0.0,0.0,0.0,0.0,0.36695607920480067,0.0,0.0,0.0,0.6330439207951993,0.0,0.0,0.0,0.36695607920480067,0.0,0.0,0.0,0.0,0.0,0.6330439207951993,0.0,0.0,0,0.0,0.0,0.6330439207951993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36695607920480067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36695607920480067,0.6330439207951993,0.0,0.0,0.0,0.6330439207951993,0.36695607920480067,0.0,1
1,1,140.0,140.0,0,0,1,0,0,20,0,6,12,5,12.994549495546734,0,0,6,11,5,11.971780237387852,0,15.959507667657007,1.1589011869392598,-1.9987798907957104,0.0,1.0,0.0,0.0,0.0,0.0,0.34356047477570395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656439525224296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.34356047477570395,0.0,0.656439525224296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.656439525224296,0.0,0.0,0.34356047477570395,0.0,0.0,0.0,0.0,0.656439525224296,0.34356047477570395,0.0,1
1,1,138.4215346108005,100.55544020505609,0,0,1,0,0,21,0,3,6,0,7.405869400747761,0,0,4,5,2,12.605643191323942,0,10.8,1.4,1.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3828442166043532,0.6171557833956468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828442166043532,0.0,0.6171557833956468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171557833956468,0.0,0.3828442166043532,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171557833956468,0.0,0.0,0.0,0.0,0.0,0.3828442166043532,0.0,0.0,0.0,0.0,0.0,0.3828442166043532,0.0,0.6171557833956468,0.0,0.0,0.0,0.3828442166043532,0.6171557833956468,0.0,0.0,0.3828442166043532,0.0,0.0,0.6171557833956468,0.0,0.0,1
1,1,130.0,130.0,1,0,0,0,0,19,0,6,11,4,12.557590063519331,0,0,6,10,3,11.26112422489272,0,14.91754285390554,-0.034554038111598295,0.033479008618055195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5575900635193305,0.4424099364806695,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5575900635193305,0.0,0.4424099364806695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5575900635193305,0.0,0.0,0.4424099364806695,0.0,0.0,0.0,0.5575900635193305,0.0,0.4424099364806695,0.0,0.0,0.0,0.0,0.4424099364806695,0.5575900635193305,1
1,0,120.0,119.58406844337429,0,0,1,0,0,25,1,6,6,6,11.445424591165718,0,0,6,6,4,11.792034221687144,0,8.68142204722685,1.6017642640982936,2.973643331272036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16813688674857796,0.831863113251422,0.0,0.0,0.0,0.0,0.0,0.0,0.831863113251422,0.0,0.0,0.16813688674857796,0.0,0.0,0.0,0.0,0.0,0.831863113251422,0.0,0.16813688674857796,0.0,0.0,0,0.0,0.0,0.831863113251422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16813688674857796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.831863113251422,0.0,0.0,0.16813688674857796,0.0,0.0,0.831863113251422,0.0,0.0,0.16813688674857796,0.0,1
1,1,131.33039738386603,126.47312575549472,0,0,1,0,0,18,0,5,7,3,12.64464017440893,0,0,5,5,4,12.136562877747359,0,9.4,-0.8,-3.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303973838660381,0.0,0.6696026161339619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303973838660381,0.0,0.0,0.6696026161339619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696026161339619,0.0,0.3303973838660381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3303973838660381,0.0,0.6696026161339619,0.0,0.0,0.0,0.0,0.3303973838660381,0.6696026161339619,0.0,1
1,1,127.34965802854717,137.15804103657433,1,0,1,0,0,18,0,6,7,5,12.113052435622766,0,0,6,10,3,12.62761969000849,0,10.576218861729812,1.483917926851321,1.6406971198926035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300683942905659,0.0,0.06993160570943413,0.0,0.0,0.0,0.9300683942905659,0.06993160570943413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.06993160570943413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300683942905659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06993160570943413,0.9300683942905659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1,147.43932710468732,149.03974766425776,1,0,1,0,0,18,0,5,8,2,11.079495328515502,0,0,5,8,1,15.760112149218777,0,11.483680374726484,2.227613085195218,0.5021786899688914,0.0,1.0,0.0,0.0,0.0,0.0,0.35983177617183393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401682238281661,0.0,0.0,0.0,0.0,0.35983177617183393,0.0,0.0,0.6401682238281661,0.0,0.6401682238281661,0.0,0.0,0.0,0.0,0.0,0.0,0.35983177617183393,0.0,0,0.0,0.0,0.0,0.0,0.0,0.35983177617183393,0.6401682238281661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401682238281661,0.0,0.0,0.35983177617183393,0.0,0.35983177617183393,0.0,0.0,0.6401682238281661,0.0,0.0,0.0,0.0,0.35983177617183393,0.6401682238281661,0.0,1
1,1,123.0,118.07114743650018,0,0,1,0,0,19,0,5,9,3,12.185109507291282,0,0,5,12,2,12.864426281749907,0,9.93232820319941,1.7253769238002217,1.3549706401697377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288525634998152,0.0,0.2711474365001848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711474365001848,0.0,0.0,0.7288525634998152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711474365001848,0.0,0.7288525634998152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2711474365001848,0.0,0.0,0.0,0.7288525634998152,0.0,0.2711474365001848,0.0,0.7288525634998152,0.0,0.0,1
1,0,120.0,100.0,0,0,1,0,0,38,2,7,14,6,11.197603997217808,0,1,7,13,4,11.880634518587714,0,14.774841970786978,1.6844392283783627,-1.2376066465103304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4071880083465773,0.0,0.0,0.0,0.5928119916534227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5928119916534227,0.0,0.4071880083465773,0.0,0.0,0,0.0,0.0,0.4071880083465773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928119916534227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,1,140.0,127.25251453130346,1,0,1,0,0,18,0,7,8,5,13.294449088440928,0,0,7,8,6,12.868448921118224,0,13.615498661806885,0.43602638622069023,0.9231575332903531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198680688965486,0.0,0.0,0.6801319311034514,0.0,0.0,0.0,0.0,0.6801319311034514,0.3198680688965486,0.0,0.0,0.3198680688965486,0.0,0.6801319311034514,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801319311034514,0.0,0.0,0.0,0.3198680688965486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6801319311034514,0.0,0.3198680688965486,0.0,0.0,0.0,0.6801319311034514,0.0,0.3198680688965486,0.0,0.0,1
1,1,130.92331675661606,136.46909286494576,0,0,1,1,0,26,0,5,10,4,10.788536486442515,0,0,5,11,3,11.0,3,7.6,2.6,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23082918915401207,0.7691708108459879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23082918915401207,0.0,0.0,0.0,0.0,0.7691708108459879,0.0,0.23082918915401207,0.0,0.0,0.0,0.7691708108459879,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7691708108459879,0.0,0.23082918915401207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23082918915401207,0.0,0.7691708108459879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3,1,130.45685864488036,130.31980105141625,0,0,1,0,0,20,0,5,8,3,11.364214661220092,0,0,5,14,3,10.456858644880368,0,10.039602102832516,0.20508901873681107,-0.8996669858814084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431413551196314,0.45685864488036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431413551196314,0.0,0.45685864488036865,0.0,0.45685864488036865,0.0,0.5431413551196314,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.45685864488036865,0.0,0.0,0.0,0.5431413551196314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431413551196314,0.45685864488036865,0.0,0.0,0.5431413551196314,0.0,0.0,0.45685864488036865,0.0,1
1,1,134.41324155345157,143.96740817218657,1,0,1,0,0,25,0,6,11,3,11.940324862819068,0,0,6,19,3,12.45741524692568,0,12.4,0.5,1.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8096751371809322,0.0,0.0,0.1903248628190678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8096751371809322,0.0,0.0,0.1903248628190678,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8096751371809322,0.0,0.0,0.1903248628190678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8096751371809322,0.0,0.0,0.1903248628190678,1
1,1,140.0,140.0,1,0,1,0,0,20,1,6,12,5,12.641623929071146,0,0,6,11,4,11.888976088837065,0,16.079620585691032,0.268596674528095,-0.8305005224050708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05233887578650831,0.0,0.9476611242134917,0.0,0.0,0.0,0.05233887578650831,0.0,0.0,0.0,0.9476611242134917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05233887578650831,0.0,0.9476611242134917,0.0,0.0,1
1,1,120.0,113.6617895907537,0,0,1,0,1,18,0,5,10,4,11.545828291816957,0,0,5,8,4,11.12847642348587,0,15.5,2.8,-4.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215235765141309,0.3784764234858691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784764234858691,0.0,0.0,0.0,0.0,0.0,0.0,0.6215235765141309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3784764234858691,0.0,0.6215235765141309,0.0,0.0,0.0,0.0,0.0,0.3784764234858691,0.6215235765141309,0.0,1
1,1,140.0,140.0,0,0,1,0,0,20,5,7,9,7,13.038282508089837,0,2,7,13,3,12.490355417476794,0,10.71472135922996,0.7829947378618135,2.5227915805789016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637055728154008,0.0,0.0,0.0,0.362944271845992,0.0,0.0,0.0,0.0,0.0,0.0,0.637055728154008,0.0,0.0,0.362944271845992,0.637055728154008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362944271845992,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637055728154008,0.0,0.0,0.0,0.362944271845992,0.0,0.637055728154008,0.0,0.0,0.0,0.362944271845992,0.0,0.637055728154008,0.0,0.0,0.0,0.362944271845992,1
